sku,group,short_description,categories,custom_collection,size,color,brand,special_price,price,discount,qty,material_1,sole,innersole,interior,demountable,closing,heel,plateaulevel,sizefits,ean,origin,material2,freetext,additional_images,color_hex,attribute_set_code,product_type,product_websites,is_in_stock,manage_stock,website_id,product_online,base_image,small_image,thumbnail_image,configurable_variations,default_category,visibility,name,url_key,brand_2
c00321311,2V7044/8,Sneaker Suede in de kleur blauw,Default Category/DAMESSCHOENEN/SNEAKERS,SS17,37,BLAUW,PATRIZIA PEPE,79.99,159.99,Sale,2,,,,,,,,,,,,,,"/product-photos/IMG_2V7044-8/IMG_2V7044-8.BLAUW/IMG_5103090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.BLAUW/IMG_5105090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.BLAUW/IMG_5106090517.jpg",#0000FF,Default,simple,base,1,0,0,1,/product-photos/IMG_2V7044-8/IMG_2V7044-8.BLAUW/IMG_5103090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.BLAUW/IMG_5103090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.BLAUW/IMG_5103090517.jpg,,SNEAKERS,Not Visible Individually,PATRIZIA PEPE,patrizia-pepe-c00321311,PATRIZIA PEPE
c0032133,2V7044/8,Sneaker Suede in de kleur roze,Default Category/DAMESSCHOENEN/SNEAKERS,SS17,37,ROZE,PATRIZIA PEPE,79.99,159.99,Sale,1,,,,,,,,,,,,,,"/product-photos/IMG_2V7044-8/IMG_2V7044-8.ROZE/IMG_5108090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.ROZE/IMG_5109090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.ROZE/IMG_5111090517.jpg",#f4c2c2,Default,simple,base,1,0,0,1,/product-photos/IMG_2V7044-8/IMG_2V7044-8.ROZE/IMG_5108090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.ROZE/IMG_5108090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.ROZE/IMG_5108090517.jpg,,SNEAKERS,Not Visible Individually,PATRIZIA PEPE,patrizia-pepe-c0032133,PATRIZIA PEPE
c0032135,2V7044/8,Sneaker Suede in de kleur roze,Default Category/DAMESSCHOENEN/SNEAKERS,SS17,39,ROZE,PATRIZIA PEPE,79.99,159.99,Sale,1,,,,,,,,,,,,,,"/product-photos/IMG_2V7044-8/IMG_2V7044-8.ROZE/IMG_5108090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.ROZE/IMG_5109090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.ROZE/IMG_5111090517.jpg",#f4c2c2,Default,simple,base,1,0,0,1,/product-photos/IMG_2V7044-8/IMG_2V7044-8.ROZE/IMG_5108090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.ROZE/IMG_5108090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.ROZE/IMG_5108090517.jpg,,SNEAKERS,Not Visible Individually,PATRIZIA PEPE,patrizia-pepe-c0032135,PATRIZIA PEPE
c00321315,2V7044/8,Sneaker Suede in de kleur blauw,Default Category/DAMESSCHOENEN/SNEAKERS,SS17,41,BLAUW,PATRIZIA PEPE,79.99,159.99,Sale,1,,,,,,,,,,,,,,"/product-photos/IMG_2V7044-8/IMG_2V7044-8.BLAUW/IMG_5103090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.BLAUW/IMG_5105090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.BLAUW/IMG_5106090517.jpg",#0000FF,Default,simple,base,1,0,0,1,/product-photos/IMG_2V7044-8/IMG_2V7044-8.BLAUW/IMG_5103090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.BLAUW/IMG_5103090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.BLAUW/IMG_5103090517.jpg,,SNEAKERS,Not Visible Individually,PATRIZIA PEPE,patrizia-pepe-c00321315,PATRIZIA PEPE
c0032137,2V7044/8,Sneaker Suede in de kleur roze,Default Category/DAMESSCHOENEN/SNEAKERS,SS17,41,ROZE,PATRIZIA PEPE,79.99,159.99,Sale,1,,,,,,,,,,,,,,"/product-photos/IMG_2V7044-8/IMG_2V7044-8.ROZE/IMG_5108090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.ROZE/IMG_5109090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.ROZE/IMG_5111090517.jpg",#f4c2c2,Default,simple,base,1,0,0,1,/product-photos/IMG_2V7044-8/IMG_2V7044-8.ROZE/IMG_5108090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.ROZE/IMG_5108090517.jpg,/product-photos/IMG_2V7044-8/IMG_2V7044-8.ROZE/IMG_5108090517.jpg,,SNEAKERS,Not Visible Individually,PATRIZIA PEPE,patrizia-pepe-c0032137,PATRIZIA PEPE
c0033598,CL-9092/9,Enkellaars Embleem in de kleur zwart,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN/ENKELLAARZEN,FW17,25,ZWART,CLIC KIDS,,109.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_CL-9092-9/IMG_CL-9092-9.ZWART/IMG_3263220817.jpg,/product-photos/IMG_CL-9092-9/IMG_CL-9092-9.ZWART/IMG_3264220817.jpg,/product-photos/IMG_CL-9092-9/IMG_CL-9092-9.ZWART/IMG_3265220817.jpg",#000000,Default,simple,base,1,0,0,1,/product-photos/IMG_CL-9092-9/IMG_CL-9092-9.ZWART/IMG_3263220817.jpg,/product-photos/IMG_CL-9092-9/IMG_CL-9092-9.ZWART/IMG_3263220817.jpg,/product-photos/IMG_CL-9092-9/IMG_CL-9092-9.ZWART/IMG_3263220817.jpg,,ENKELLAARZEN,Not Visible Individually,CLIC KIDS,clic-kids-c0033598,CLIC KIDS
c0033732,1006346/8,W Ruby in de kleur zwart,Default Category/DAMESSCHOENEN/SLIPPERS,SS17,36,ZWART,UGG,,59.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_1006346-8/IMG_1006346-8.ZWART/IMG_3340180417.jpg,/product-photos/IMG_1006346-8/IMG_1006346-8.ZWART/IMG_3342180417.jpg",#000000,Default,simple,base,1,0,0,1,/product-photos/IMG_1006346-8/IMG_1006346-8.ZWART/IMG_3340180417.jpg,/product-photos/IMG_1006346-8/IMG_1006346-8.ZWART/IMG_3340180417.jpg,/product-photos/IMG_1006346-8/IMG_1006346-8.ZWART/IMG_3340180417.jpg,,SLIPPERS,Not Visible Individually,UGG,ugg-c0033732,UGG
c00337315,1006346/8,W Ruby in de kleur wit,Default Category/DAMESSCHOENEN/SLIPPERS,SS17,41,WIT,UGG,,59.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_1006346-8/IMG_1006346-8.WIT/IMG_3307180417.jpg,/product-photos/IMG_1006346-8/IMG_1006346-8.WIT/IMG_3309180417.jpg",#FFFFFF,Default,simple,base,1,0,0,1,/product-photos/IMG_1006346-8/IMG_1006346-8.WIT/IMG_3307180417.jpg,/product-photos/IMG_1006346-8/IMG_1006346-8.WIT/IMG_3307180417.jpg,/product-photos/IMG_1006346-8/IMG_1006346-8.WIT/IMG_3307180417.jpg,,SLIPPERS,Not Visible Individually,UGG,ugg-c00337315,UGG
c0033753,1015067/8,W Yasmin Snake in de kleur zwart,Default Category/DAMESSCHOENEN/SANDALEN,SS17,37,ZWART,UGG,,159.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_1015067-8/IMG_1015067-8.ZWART/IMG_3357180417.jpg,/product-photos/IMG_1015067-8/IMG_1015067-8.ZWART/IMG_3358180417.jpg,/product-photos/IMG_1015067-8/IMG_1015067-8.ZWART/IMG_3359180417.jpg",#000000,Default,simple,base,1,0,0,1,/product-photos/IMG_1015067-8/IMG_1015067-8.ZWART/IMG_3357180417.jpg,/product-photos/IMG_1015067-8/IMG_1015067-8.ZWART/IMG_3357180417.jpg,/product-photos/IMG_1015067-8/IMG_1015067-8.ZWART/IMG_3357180417.jpg,,SANDALEN,Not Visible Individually,UGG,ugg-c0033753,UGG
c0033754,1015067/8,W Yasmin Snake in de kleur zwart,Default Category/DAMESSCHOENEN/SANDALEN,SS17,38,ZWART,UGG,,159.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_1015067-8/IMG_1015067-8.ZWART/IMG_3357180417.jpg,/product-photos/IMG_1015067-8/IMG_1015067-8.ZWART/IMG_3358180417.jpg,/product-photos/IMG_1015067-8/IMG_1015067-8.ZWART/IMG_3359180417.jpg",#000000,Default,simple,base,1,0,0,1,/product-photos/IMG_1015067-8/IMG_1015067-8.ZWART/IMG_3357180417.jpg,/product-photos/IMG_1015067-8/IMG_1015067-8.ZWART/IMG_3357180417.jpg,/product-photos/IMG_1015067-8/IMG_1015067-8.ZWART/IMG_3357180417.jpg,,SANDALEN,Not Visible Individually,UGG,ugg-c0033754,UGG
c0033793,1016852/8,W Classic Mini Unlined Perf in de kleur cognac,Default Category/DAMESSCHOENEN/LAARZEN/ENKELLAARZEN,SS17,37,COGNAC,UGG,,139.99,New Collection,2,,,,,,,,,,,,,,"/product-photos/IMG_1016852-8/IMG_1016852-8.COGNAC/IMG_3360180417.jpg,/product-photos/IMG_1016852-8/IMG_1016852-8.COGNAC/IMG_3361180417.jpg,/product-photos/IMG_1016852-8/IMG_1016852-8.COGNAC/IMG_3362180417.jpg",#D2691E,Default,simple,base,1,0,0,1,/product-photos/IMG_1016852-8/IMG_1016852-8.COGNAC/IMG_3360180417.jpg,/product-photos/IMG_1016852-8/IMG_1016852-8.COGNAC/IMG_3360180417.jpg,/product-photos/IMG_1016852-8/IMG_1016852-8.COGNAC/IMG_3360180417.jpg,,ENKELLAARZEN,Not Visible Individually,UGG,ugg-c0033793,UGG
c0033794,1016852/8,W Classic Mini Unlined Perf in de kleur cognac,Default Category/DAMESSCHOENEN/LAARZEN/ENKELLAARZEN,SS17,38,COGNAC,UGG,,139.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_1016852-8/IMG_1016852-8.COGNAC/IMG_3360180417.jpg,/product-photos/IMG_1016852-8/IMG_1016852-8.COGNAC/IMG_3361180417.jpg,/product-photos/IMG_1016852-8/IMG_1016852-8.COGNAC/IMG_3362180417.jpg",#D2691E,Default,simple,base,1,0,0,1,/product-photos/IMG_1016852-8/IMG_1016852-8.COGNAC/IMG_3360180417.jpg,/product-photos/IMG_1016852-8/IMG_1016852-8.COGNAC/IMG_3360180417.jpg,/product-photos/IMG_1016852-8/IMG_1016852-8.COGNAC/IMG_3360180417.jpg,,ENKELLAARZEN,Not Visible Individually,UGG,ugg-c0033794,UGG
c0033796,1016852/8,W Classic Mini Unlined Perf in de kleur cognac,Default Category/DAMESSCHOENEN/LAARZEN/ENKELLAARZEN,SS17,40,COGNAC,UGG,,139.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_1016852-8/IMG_1016852-8.COGNAC/IMG_3360180417.jpg,/product-photos/IMG_1016852-8/IMG_1016852-8.COGNAC/IMG_3361180417.jpg,/product-photos/IMG_1016852-8/IMG_1016852-8.COGNAC/IMG_3362180417.jpg",#D2691E,Default,simple,base,1,0,0,1,/product-photos/IMG_1016852-8/IMG_1016852-8.COGNAC/IMG_3360180417.jpg,/product-photos/IMG_1016852-8/IMG_1016852-8.COGNAC/IMG_3360180417.jpg,/product-photos/IMG_1016852-8/IMG_1016852-8.COGNAC/IMG_3360180417.jpg,,ENKELLAARZEN,Not Visible Individually,UGG,ugg-c0033796,UGG
c00338135,1016767/8,Milana in de kleur blauw,Default Category/DAMESSCHOENEN/SCHOENEN,SS17,37,BLAUW,UGG,,109.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_1016767-8/IMG_1016767-8.BLAUW/IMG_3312180417.jpg,/product-photos/IMG_1016767-8/IMG_1016767-8.BLAUW/IMG_3313180417.jpg,/product-photos/IMG_1016767-8/IMG_1016767-8.BLAUW/IMG_3315180417.jpg",#0000FF,Default,simple,base,1,0,0,1,/product-photos/IMG_1016767-8/IMG_1016767-8.BLAUW/IMG_3312180417.jpg,/product-photos/IMG_1016767-8/IMG_1016767-8.BLAUW/IMG_3312180417.jpg,/product-photos/IMG_1016767-8/IMG_1016767-8.BLAUW/IMG_3312180417.jpg,,SCHOENEN,Not Visible Individually,UGG,ugg-c00338135,UGG
c0033874,1015805T/8,T Addilyn Metallic in de kleur goud/zilve,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN/SANDALEN,SS17,22 1/2,GOUD,UGG KIDS,,59.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3384200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3387200417.jpg",#DAA520,Default,simple,base,1,0,0,1,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,,SANDALEN,Not Visible Individually,UGG KIDS,ugg-kids-c0033874,UGG KIDS
c0033875,1015805T/8,T Addilyn Metallic in de kleur goud/zilve,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN/SANDALEN,SS17,23 1/2,GOUD,UGG KIDS,,59.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3384200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3387200417.jpg",#DAA520,Default,simple,base,1,0,0,1,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,,SANDALEN,Not Visible Individually,UGG KIDS,ugg-kids-c0033875,UGG KIDS
c0033877,1015805T/8,T Addilyn Metallic in de kleur goud/zilve,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN/SANDALEN,SS17,25,GOUD,UGG KIDS,,59.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3384200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3387200417.jpg",#DAA520,Default,simple,base,1,0,0,1,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,,SANDALEN,Not Visible Individually,UGG KIDS,ugg-kids-c0033877,UGG KIDS
c0033878,1015805T/8,T Addilyn Metallic in de kleur goud/zilve,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN/SANDALEN,SS17,26,GOUD,UGG KIDS,,59.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3384200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3387200417.jpg",#DAA520,Default,simple,base,1,0,0,1,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,,SANDALEN,Not Visible Individually,UGG KIDS,ugg-kids-c0033878,UGG KIDS
c0033879,1015805T/8,T Addilyn Metallic in de kleur goud/zilve,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN/SANDALEN,SS17,27,GOUD,UGG KIDS,,59.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3384200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3387200417.jpg",#DAA520,Default,simple,base,1,0,0,1,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.GOUD_ZILVE/IMG_3383200417.jpg,,SANDALEN,Not Visible Individually,UGG KIDS,ugg-kids-c0033879,UGG KIDS
c00338728,1015805T/8,T Addilyn Metallic in de kleur roze/wit,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN/SANDALEN,SS17,29,ROZE,UGG KIDS,,59.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_1015805T-8/IMG_1015805T-8.ROZE_WIT/IMG_3391200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.ROZE_WIT/IMG_3392200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.ROZE_WIT/IMG_3393200417.jpg",#f4c2c2,Default,simple,base,1,0,0,1,/product-photos/IMG_1015805T-8/IMG_1015805T-8.ROZE_WIT/IMG_3391200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.ROZE_WIT/IMG_3391200417.jpg,/product-photos/IMG_1015805T-8/IMG_1015805T-8.ROZE_WIT/IMG_3391200417.jpg,,SANDALEN,Not Visible Individually,UGG KIDS,ugg-kids-c00338728,UGG KIDS
c00340230,10204N,B-Icon in de kleur love words,Default Category/ACCESSOIRES/DAMES ACCESSOIRES,FW17,ONE SIZE,LOVE WORDS,SAVE MY BAG,,90.99,New Collection,2,,,,,,,,,,,,,,/product-photos/IMG_10204N/IMG_10204N.LOVE-WORDS/IMG_2616290717.jpg,#ffffff,Default,simple,base,1,0,0,1,/product-photos/IMG_10204N/IMG_10204N.LOVE-WORDS/IMG_2616290717.jpg,/product-photos/IMG_10204N/IMG_10204N.LOVE-WORDS/IMG_2616290717.jpg,/product-photos/IMG_10204N/IMG_10204N.LOVE-WORDS/IMG_2616290717.jpg,,DAMES ACCESSOIRES,Not Visible Individually,SAVE MY BAG,save-my-bag-c00340230,SAVE MY BAG
c00340232,10204N,B-Icon in de kleur patagonia,Default Category/ACCESSOIRES/DAMES ACCESSOIRES,FW17,ONE SIZE,PATAGONIA,SAVE MY BAG,,80.99,New Collection,3,,,,,,,,,,,,,,/product-photos/IMG_10204N/IMG_10204N.PATAGONIA/IMG_3431010917.jpg,#ffffff,Default,simple,base,1,0,0,1,/product-photos/IMG_10204N/IMG_10204N.PATAGONIA/IMG_3431010917.jpg,/product-photos/IMG_10204N/IMG_10204N.PATAGONIA/IMG_3431010917.jpg,/product-photos/IMG_10204N/IMG_10204N.PATAGONIA/IMG_3431010917.jpg,,DAMES ACCESSOIRES,Not Visible Individually,SAVE MY BAG,save-my-bag-c00340232,SAVE MY BAG
c00340231,10204N,B-Icon in de kleur stars,Default Category/ACCESSOIRES/DAMES ACCESSOIRES,FW17,ONE SIZE,STARS,SAVE MY BAG,,90.99,New Collection,2,,,,,,,,,,,,,,/product-photos/IMG_10204N/IMG_10204N.STARS/IMG_3427010917.jpg,#ffffff,Default,simple,base,1,0,0,1,/product-photos/IMG_10204N/IMG_10204N.STARS/IMG_3427010917.jpg,/product-photos/IMG_10204N/IMG_10204N.STARS/IMG_3427010917.jpg,/product-photos/IMG_10204N/IMG_10204N.STARS/IMG_3427010917.jpg,,DAMES ACCESSOIRES,Not Visible Individually,SAVE MY BAG,save-my-bag-c00340231,SAVE MY BAG
c00340229,10204N,B-Icon in de kleur tribe,Default Category/ACCESSOIRES/DAMES ACCESSOIRES,FW17,ONE SIZE,ZILVER,SAVE MY BAG,,90.99,New Collection,1,,,,,,,,,,,,,,/product-photos/IMG_10204N/IMG_10204N.TRIBE/IMG_2613290717.jpg,#C0C0C0,Default,simple,base,1,0,0,1,/product-photos/IMG_10204N/IMG_10204N.TRIBE/IMG_2613290717.jpg,/product-photos/IMG_10204N/IMG_10204N.TRIBE/IMG_2613290717.jpg,/product-photos/IMG_10204N/IMG_10204N.TRIBE/IMG_2613290717.jpg,,DAMES ACCESSOIRES,Not Visible Individually,SAVE MY BAG,save-my-bag-c00340229,SAVE MY BAG
c0034056,JA10083/7,Instapper Rits in de kleur zwart,Default Category/DAMESSCHOENEN/INSTAPPERS,SS17,40,ZWART,LOVE MOSCHINO,124.99,249.99,Sale,1,,,,,,,,,,,,,,"/product-photos/IMG_JA10083-7/IMG_JA10083-7.ZWART/IMG_9619141216.jpg,/product-photos/IMG_JA10083-7/IMG_JA10083-7.ZWART/IMG_9620141216.jpg,/product-photos/IMG_JA10083-7/IMG_JA10083-7.ZWART/IMG_9621141216.jpg,/product-photos/IMG_JA10083-7/IMG_JA10083-7.ZWART/IMG_9622141216.jpg",#000000,Default,simple,base,1,0,0,1,/product-photos/IMG_JA10083-7/IMG_JA10083-7.ZWART/IMG_9619141216.jpg,/product-photos/IMG_JA10083-7/IMG_JA10083-7.ZWART/IMG_9619141216.jpg,/product-photos/IMG_JA10083-7/IMG_JA10083-7.ZWART/IMG_9619141216.jpg,,INSTAPPERS,Not Visible Individually,LOVE MOSCHINO,love-moschino-c0034056,LOVE MOSCHINO
c0034072,JA10113/7,Espadrille in de kleur roze,Default Category/,SS17,36,ROZE,LOVE MOSCHINO,54.99,109.99,Sale,1,,,,,,,,,,,,,,"/product-photos/IMG_JA10113-7/IMG_JA10113-7.ROZE/IMG_9612141216.jpg,/product-photos/IMG_JA10113-7/IMG_JA10113-7.ROZE/IMG_9613141216.jpg,/product-photos/IMG_JA10113-7/IMG_JA10113-7.ROZE/IMG_9614141216.jpg,/product-photos/IMG_JA10113-7/IMG_JA10113-7.ROZE/IMG_9615141216.jpg",#f4c2c2,Default,simple,base,1,0,0,1,/product-photos/IMG_JA10113-7/IMG_JA10113-7.ROZE/IMG_9612141216.jpg,/product-photos/IMG_JA10113-7/IMG_JA10113-7.ROZE/IMG_9612141216.jpg,/product-photos/IMG_JA10113-7/IMG_JA10113-7.ROZE/IMG_9612141216.jpg,,,Not Visible Individually,LOVE MOSCHINO,love-moschino-c0034072,LOVE MOSCHINO
c0034241,1H209HY395/8,Spagnolo Sneaker in de kleur wit/goud,Default Category/DAMESSCHOENEN/SNEAKERS,SS17,35,WIT,PINKO,,249.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0904070217.jpg,/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0906070217.jpg,/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0907070217.jpg,/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0908070217.jpg",#FFFFFF,Default,simple,base,1,0,0,1,/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0904070217.jpg,/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0904070217.jpg,/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0904070217.jpg,,SNEAKERS,Not Visible Individually,PINKO,pinko-c0034241,PINKO
c0034243,1H209HY395/8,Spagnolo Sneaker in de kleur wit/goud,Default Category/DAMESSCHOENEN/SNEAKERS,SS17,37,WIT,PINKO,,249.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0904070217.jpg,/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0906070217.jpg,/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0907070217.jpg,/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0908070217.jpg",#FFFFFF,Default,simple,base,1,0,0,1,/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0904070217.jpg,/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0904070217.jpg,/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0904070217.jpg,,SNEAKERS,Not Visible Individually,PINKO,pinko-c0034243,PINKO
c0034244,1H209HY395/8,Spagnolo Sneaker in de kleur wit/goud,Default Category/DAMESSCHOENEN/SNEAKERS,SS17,38,WIT,PINKO,,249.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0904070217.jpg,/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0906070217.jpg,/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0907070217.jpg,/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0908070217.jpg",#FFFFFF,Default,simple,base,1,0,0,1,/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0904070217.jpg,/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0904070217.jpg,/product-photos/IMG_1H209HY395-8/IMG_1H209HY395-8.WIT_GOUD/IMG_0904070217.jpg,,SNEAKERS,Not Visible Individually,PINKO,pinko-c0034244,PINKO
c0034259,1H20A3/8,Ametista Sneaker in de kleur wit/zilver,Default Category/DAMESSCHOENEN/SNEAKERS,SS17,35,WIT,PINKO,99.99,199.99,Sale,1,,,,,,,,,,,,,,"/product-photos/IMG_1H20A3-8/IMG_1H20A3-8.WIT_ZILVER/IMG_0895070217.jpg,/product-photos/IMG_1H20A3-8/IMG_1H20A3-8.WIT_ZILVER/IMG_0897070217.jpg,/product-photos/IMG_1H20A3-8/IMG_1H20A3-8.WIT_ZILVER/IMG_0899070217.jpg,/product-photos/IMG_1H20A3-8/IMG_1H20A3-8.WIT_ZILVER/IMG_0901070217.jpg",#FFFFFF,Default,simple,base,1,0,0,1,/product-photos/IMG_1H20A3-8/IMG_1H20A3-8.WIT_ZILVER/IMG_0895070217.jpg,/product-photos/IMG_1H20A3-8/IMG_1H20A3-8.WIT_ZILVER/IMG_0895070217.jpg,/product-photos/IMG_1H20A3-8/IMG_1H20A3-8.WIT_ZILVER/IMG_0895070217.jpg,,SNEAKERS,Not Visible Individually,PINKO,pinko-c0034259,PINKO
