SKU,GROUP,"Short Description",Category,Collection,Size,Color,Brand,"Discount Price","Selling Price",Discount,Stock,Material,Sole,Innersole,Interior,Demountable,Closing,Heel,Plateaulevel,Sizefits,EAN,Origin,Material2,Freetext,Photos,"Color Hex"
0055233,VBs2C206/1,"Clove Haversack in de kleur blauw","ACCESSOIRES > DAMES ACCESSOIRES > TASSEN",SS18,"ONE SIZE",BLAUW,VALENTINO,,74.99,"New Collection",5,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_VBs2C206-1/IMG_VBs2C206-1.BLAUW/IMG_5323150118.jpg,#0000FF
0055232,VBs2C206/1,"Clove Haversack in de kleur rood","ACCESSOIRES > DAMES ACCESSOIRES > TASSEN",SS18,"ONE SIZE",ROOD,VALENTINO,,74.99,"New Collection",6,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_VBs2C206-1/IMG_VBs2C206-1.ROOD/IMG_5331150118.jpg,#FF0000
0055234,VBs2C206/1,"Clove Haversack in de kleur roze","ACCESSOIRES > DAMES ACCESSOIRES > TASSEN",SS18,"ONE SIZE",ROZE,VALENTINO,,74.99,"New Collection",5,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_VBs2C206-1/IMG_VBs2C206-1.ROZE/IMG_5326150118.jpg,#f4c2c2
0055231,VBs2C206/1,"Clove Haversack in de kleur zwart","ACCESSOIRES > DAMES ACCESSOIRES > TASSEN",SS18,"ONE SIZE",ZWART,VALENTINO,,74.99,"New Collection",11,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_VBs2C206-1/IMG_VBs2C206-1.ZWART/IMG_5327150118.jpg,#000000
0055241,VBS0IH04/1,"Divina Bi Satchel in de kleur zwart/wit","ACCESSOIRES > DAMES ACCESSOIRES > TASSEN",SS18,"ONE SIZE",ZWART,VALENTINO,,89.99,"New Collection",5,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_VBS0IH04-1/IMG_VBS0IH04-1.ZWART_WIT/IMG_5340260118.jpg,#000000
0055261,"Post Sion","Sneaker in de kleur zwart","HERENSCHOENEN > SNEAKERS",SS18,39,ZWART,HUGO,,194.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5367260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5368260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5369260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5370260118.jpg,#000000
00552611,"Post Sion","Sneaker in de kleur wit","HERENSCHOENEN > SNEAKERS",SS18,40,WIT,HUGO,,194.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5362260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5363260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5364260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5365260118.jpg,#FFFFFF
0055262,"Post Sion","Sneaker in de kleur zwart","HERENSCHOENEN > SNEAKERS",SS18,40,ZWART,HUGO,,194.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5367260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5368260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5369260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5370260118.jpg,#000000
00552612,"Post Sion","Sneaker in de kleur wit","HERENSCHOENEN > SNEAKERS",SS18,41,WIT,HUGO,,194.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5362260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5363260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5364260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5365260118.jpg,#FFFFFF
0055263,"Post Sion","Sneaker in de kleur zwart","HERENSCHOENEN > SNEAKERS",SS18,41,ZWART,HUGO,,194.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5367260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5368260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5369260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5370260118.jpg,#000000
00552613,"Post Sion","Sneaker in de kleur wit","HERENSCHOENEN > SNEAKERS",SS18,42,WIT,HUGO,,194.99,"New Collection",2,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5362260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5363260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5364260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5365260118.jpg,#FFFFFF
0055264,"Post Sion","Sneaker in de kleur zwart","HERENSCHOENEN > SNEAKERS",SS18,42,ZWART,HUGO,,194.99,"New Collection",2,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5367260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5368260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5369260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5370260118.jpg,#000000
00552614,"Post Sion","Sneaker in de kleur wit","HERENSCHOENEN > SNEAKERS",SS18,43,WIT,HUGO,,194.99,"New Collection",2,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5362260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5363260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5364260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5365260118.jpg,#FFFFFF
0055265,"Post Sion","Sneaker in de kleur zwart","HERENSCHOENEN > SNEAKERS",SS18,43,ZWART,HUGO,,194.99,"New Collection",3,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5367260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5368260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5369260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5370260118.jpg,#000000
00552615,"Post Sion","Sneaker in de kleur wit","HERENSCHOENEN > SNEAKERS",SS18,44,WIT,HUGO,,194.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5362260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5363260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5364260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5365260118.jpg,#FFFFFF
0055266,"Post Sion","Sneaker in de kleur zwart","HERENSCHOENEN > SNEAKERS",SS18,44,ZWART,HUGO,,194.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5367260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5368260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5369260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5370260118.jpg,#000000
00552616,"Post Sion","Sneaker in de kleur wit","HERENSCHOENEN > SNEAKERS",SS18,45,WIT,HUGO,,194.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5362260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5363260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5364260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.WIT/IMG_5365260118.jpg,#FFFFFF
0055267,"Post Sion","Sneaker in de kleur zwart","HERENSCHOENEN > SNEAKERS",SS18,45,ZWART,HUGO,,194.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5367260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5368260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5369260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5370260118.jpg,#000000
0055268,"Post Sion","Sneaker in de kleur zwart","HERENSCHOENEN > SNEAKERS",SS18,46,ZWART,HUGO,,194.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5367260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5368260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5369260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Post_Sion/IMG_Post_Sion.ZWART/IMG_5370260118.jpg,#000000
0055272,"Dandy Mocc","Instapper Suede in de kleur blauw","HERENSCHOENEN > INSTAPPERS",SS18,40,BLAUW,HUGO,,169.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5342260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5343260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5344260118.jpg,#0000FF
0055273,"Dandy Mocc","Instapper Suede in de kleur blauw","HERENSCHOENEN > INSTAPPERS",SS18,41,BLAUW,HUGO,,169.99,"New Collection",2,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5342260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5343260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5344260118.jpg,#0000FF
0055274,"Dandy Mocc","Instapper Suede in de kleur blauw","HERENSCHOENEN > INSTAPPERS",SS18,42,BLAUW,HUGO,,169.99,"New Collection",3,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5342260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5343260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5344260118.jpg,#0000FF
0055275,"Dandy Mocc","Instapper Suede in de kleur blauw","HERENSCHOENEN > INSTAPPERS",SS18,43,BLAUW,HUGO,,169.99,"New Collection",5,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5342260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5343260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5344260118.jpg,#0000FF
0055276,"Dandy Mocc","Instapper Suede in de kleur blauw","HERENSCHOENEN > INSTAPPERS",SS18,44,BLAUW,HUGO,,169.99,"New Collection",3,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5342260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5343260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5344260118.jpg,#0000FF
0055277,"Dandy Mocc","Instapper Suede in de kleur blauw","HERENSCHOENEN > INSTAPPERS",SS18,45,BLAUW,HUGO,,169.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5342260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5343260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5344260118.jpg,#0000FF
0055278,"Dandy Mocc","Instapper Suede in de kleur blauw","HERENSCHOENEN > INSTAPPERS",SS18,46,BLAUW,HUGO,,169.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5342260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5343260118.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Dandy_Mocc/IMG_Dandy_Mocc.BLAUW/IMG_5344260118.jpg,#0000FF
0055281,50332705/1,"Pixel S Zip in de kleur zwart","ACCESSOIRES > HEREN ACCESSOIRES",SS18,"ONE SIZE",ZWART,"BOSS GREEN",,94.99,"New Collection",4,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_50332705-1/IMG_50332705-1.ZWART/IMG_5374260118.jpg,#000000
0055291,50385670/1,"Tribute S Zip in de kleur zwart","ACCESSOIRES > HEREN ACCESSOIRES",SS18,"ONE SIZE",ZWART,HUGO,,94.99,"New Collection",5,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_50385670-1/IMG_50385670-1.ZWART/IMG_5372260118.jpg,#000000
00553037,6YBB05/1,"Jas EA7 in de kleur blauw","KINDERKLEDING > JONGENSKLEDING > JASSEN",SS18,"10 JR",BLAUW,"EA7 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBB05-1/IMG_6YBB05-1.BLAUW/IMG_5423270218.jpg,#0000FF
00553024,6YBB05/1,"Jas EA7 in de kleur rood","KINDERKLEDING > JONGENSKLEDING > JASSEN",SS18,"10 JR",ROOD,"EA7 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBB05-1/IMG_6YBB05-1.ROOD/IMG_5410270218.jpg,#FF0000
00553011,6YBB05/1,"Jas EA7 in de kleur zwart","KINDERKLEDING > JONGENSKLEDING > JASSEN",SS18,"10 JR",ZWART,"EA7 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBB05-1/IMG_6YBB05-1.ZWART/IMG_5417270218.jpg,#000000
00553038,6YBB05/1,"Jas EA7 in de kleur blauw","KINDERKLEDING > JONGENSKLEDING > JASSEN",SS18,"12 JR",BLAUW,"EA7 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBB05-1/IMG_6YBB05-1.BLAUW/IMG_5423270218.jpg,#0000FF
00553025,6YBB05/1,"Jas EA7 in de kleur rood","KINDERKLEDING > JONGENSKLEDING > JASSEN",SS18,"12 JR",ROOD,"EA7 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBB05-1/IMG_6YBB05-1.ROOD/IMG_5410270218.jpg,#FF0000
00553012,6YBB05/1,"Jas EA7 in de kleur zwart","KINDERKLEDING > JONGENSKLEDING > JASSEN",SS18,"12 JR",ZWART,"EA7 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBB05-1/IMG_6YBB05-1.ZWART/IMG_5417270218.jpg,#000000
0055308,6YBB05/1,"Jas EA7 in de kleur zwart","KINDERKLEDING > JONGENSKLEDING > JASSEN",SS18,"4 JR",ZWART,"EA7 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBB05-1/IMG_6YBB05-1.ZWART/IMG_5417270218.jpg,#000000
00553035,6YBB05/1,"Jas EA7 in de kleur blauw","KINDERKLEDING > JONGENSKLEDING > JASSEN",SS18,"6 JR",BLAUW,"EA7 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBB05-1/IMG_6YBB05-1.BLAUW/IMG_5423270218.jpg,#0000FF
00553022,6YBB05/1,"Jas EA7 in de kleur rood","KINDERKLEDING > JONGENSKLEDING > JASSEN",SS18,"6 JR",ROOD,"EA7 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBB05-1/IMG_6YBB05-1.ROOD/IMG_5410270218.jpg,#FF0000
0055309,6YBB05/1,"Jas EA7 in de kleur zwart","KINDERKLEDING > JONGENSKLEDING > JASSEN",SS18,"6 JR",ZWART,"EA7 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBB05-1/IMG_6YBB05-1.ZWART/IMG_5417270218.jpg,#000000
00553036,6YBB05/1,"Jas EA7 in de kleur blauw","KINDERKLEDING > JONGENSKLEDING > JASSEN",SS18,"8 JR",BLAUW,"EA7 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBB05-1/IMG_6YBB05-1.BLAUW/IMG_5423270218.jpg,#0000FF
00553023,6YBB05/1,"Jas EA7 in de kleur rood","KINDERKLEDING > JONGENSKLEDING > JASSEN",SS18,"8 JR",ROOD,"EA7 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBB05-1/IMG_6YBB05-1.ROOD/IMG_5410270218.jpg,#FF0000
00553010,6YBB05/1,"Jas EA7 in de kleur zwart","KINDERKLEDING > JONGENSKLEDING > JASSEN",SS18,"8 JR",ZWART,"EA7 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBB05-1/IMG_6YBB05-1.ZWART/IMG_5417270218.jpg,#000000
00553039,6YBB05/1,"Jas EA7 in de kleur blauw","KINDERKLEDING > JONGENSKLEDING > JASSEN",SS18,"14 JR",BLAUW,"EA7 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBB05-1/IMG_6YBB05-1.BLAUW/IMG_5423270218.jpg,#0000FF
00553026,6YBB05/1,"Jas EA7 in de kleur rood","KINDERKLEDING > JONGENSKLEDING > JASSEN",SS18,"14 JR",ROOD,"EA7 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBB05-1/IMG_6YBB05-1.ROOD/IMG_5410270218.jpg,#FF0000
00553013,6YBB05/1,"Jas EA7 in de kleur zwart","KINDERKLEDING > JONGENSKLEDING > JASSEN",SS18,"14 JR",ZWART,"EA7 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBB05-1/IMG_6YBB05-1.ZWART/IMG_5417270218.jpg,#000000
00553034,6YBB05/1,"Jas EA7 in de kleur blauw","KINDERKLEDING > JONGENSKLEDING > JASSEN",SS18,"4 JR",BLAUW,"EA7 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBB05-1/IMG_6YBB05-1.BLAUW/IMG_5423270218.jpg,#0000FF
00553021,6YBB05/1,"Jas EA7 in de kleur rood","KINDERKLEDING > JONGENSKLEDING > JASSEN",SS18,"4 JR",ROOD,"EA7 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBB05-1/IMG_6YBB05-1.ROOD/IMG_5410270218.jpg,#FF0000
0055315,6YBM59/1,"Sweater EA7 in de kleur zwart","KINDERKLEDING > JONGENSKLEDING > SWEATERS",SS18,"4 JR",ZWART,"EA7 KIDS",,84.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBM59-1/IMG_6YBM59-1.ZWART/IMG_5430270218.jpg,#000000
0055317,6YBM59/1,"Sweater EA7 in de kleur zwart","KINDERKLEDING > JONGENSKLEDING > SWEATERS",SS18,"6 JR",ZWART,"EA7 KIDS",,84.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBM59-1/IMG_6YBM59-1.ZWART/IMG_5430270218.jpg,#000000
0055319,6YBM59/1,"Sweater EA7 in de kleur zwart","KINDERKLEDING > JONGENSKLEDING > SWEATERS",SS18,"8 JR",ZWART,"EA7 KIDS",,84.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBM59-1/IMG_6YBM59-1.ZWART/IMG_5430270218.jpg,#000000
00553111,6YBM59/1,"Sweater EA7 in de kleur zwart","KINDERKLEDING > JONGENSKLEDING > SWEATERS",SS18,"10 JR",ZWART,"EA7 KIDS",,84.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBM59-1/IMG_6YBM59-1.ZWART/IMG_5430270218.jpg,#000000
00553112,6YBM59/1,"Sweater EA7 in de kleur zwart","KINDERKLEDING > JONGENSKLEDING > SWEATERS",SS18,"12 JR",ZWART,"EA7 KIDS",,84.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBM59-1/IMG_6YBM59-1.ZWART/IMG_5430270218.jpg,#000000
00553113,6YBM59/1,"Sweater EA7 in de kleur zwart","KINDERKLEDING > JONGENSKLEDING > SWEATERS",SS18,"14 JR",ZWART,"EA7 KIDS",,84.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBM59-1/IMG_6YBM59-1.ZWART/IMG_5430270218.jpg,#000000
00553211,6YBM51/1,"Sweater EA7 in de kleur rood","KINDERKLEDING > JONGENSKLEDING > SWEATERS",SS18,"10 JR",ROOD,"EA7 KIDS",,69.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBM51-1/IMG_6YBM51-1.ROOD/IMG_5426270218.jpg,#FF0000
00553213,6YBM51/1,"Sweater EA7 in de kleur rood","KINDERKLEDING > JONGENSKLEDING > SWEATERS",SS18,"14 JR",ROOD,"EA7 KIDS",,69.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBM51-1/IMG_6YBM51-1.ROOD/IMG_5426270218.jpg,#FF0000
0055327,6YBM51/1,"Sweater EA7 in de kleur rood","KINDERKLEDING > JONGENSKLEDING > SWEATERS",SS18,"6 JR",ROOD,"EA7 KIDS",,69.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBM51-1/IMG_6YBM51-1.ROOD/IMG_5426270218.jpg,#FF0000
0055329,6YBM51/1,"Sweater EA7 in de kleur rood","KINDERKLEDING > JONGENSKLEDING > SWEATERS",SS18,"8 JR",ROOD,"EA7 KIDS",,69.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBM51-1/IMG_6YBM51-1.ROOD/IMG_5426270218.jpg,#FF0000
00553325,6YBP51/1,"Joggingpak EA7 in de kleur grijs","KINDERKLEDING > JONGENSKLEDING > JOGGINGPAK",SS18,"10 JR",GRIJS,"EA7 KIDS",,149.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBP51-1/IMG_6YBP51-1.GRIJS/IMG_5391270218.jpg,#808080
00553311,6YBP51/1,"Joggingpak EA7 in de kleur zwart","KINDERKLEDING > JONGENSKLEDING > JOGGINGPAK",SS18,"10 JR",ZWART,"EA7 KIDS",,149.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBP51-1/IMG_6YBP51-1.ZWART/IMG_5399270218.jpg,#000000
0055335,6YBP51/1,"Joggingpak EA7 in de kleur zwart","KINDERKLEDING > JONGENSKLEDING > JOGGINGPAK",SS18,"4 JR",ZWART,"EA7 KIDS",,149.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBP51-1/IMG_6YBP51-1.ZWART/IMG_5399270218.jpg,#000000
00553321,6YBP51/1,"Joggingpak EA7 in de kleur grijs","KINDERKLEDING > JONGENSKLEDING > JOGGINGPAK",SS18,"6 JR",GRIJS,"EA7 KIDS",,149.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_6YBP51-1/IMG_6YBP51-1.GRIJS/IMG_5391270218.jpg,#808080
